StockCode,TotalRevenue,SalesPrice,AnnualDemand,CumulativePct,ABC_Category,HoldingCost,EOQ
10002,6761.5199999999995,0.8413880126182964,8624,0.6886338541114675,A,0.1682776025236593,2264.0
21361,6760.2,12.702272727272728,548,0.6890148514898311,A,2.540454545454546,147.0
82580,6754.26,0.5542694300518135,12722,0.6893955140963792,A,0.11085388601036271,3388.0
23493,6747.9,1.948351648351648,3522,0.6897758182603775,A,0.38967032967032966,951.0
23083,6739.63,3.7610798122065727,1860,0.6901556563363429,A,0.7522159624413146,497.0
22353,6728.7,2.5334645669291334,2806,0.6905348784096241,A,0.5066929133858267,744.0
22645,6722.23,1.4285059422750424,4915,0.6909137358408773,A,0.28570118845500847,1312.0
21746,6708.28,1.2495652173913043,5640,0.6912918070655939,A,0.24991304347826088,1502.0
23254,6704.0,4.142957746478873,1664,0.691669637074255,A,0.8285915492957747,448.0
11001,6696.69,1.7272105263157895,4325,0.692047055099419,A,0.34544210526315794,1119.0
22738,6690.73,1.6713262599469494,4169,0.6924241372255898,A,0.3342652519893899,1117.0
23297,6677.0,1.6359154929577464,4260,0.6928004455441802,A,0.3271830985915493,1141.0
21592,6676.6,1.1934455445544556,5976,0.6931767313192139,A,0.23868910891089112,1582.0
22085,6675.5,2.9242346938775508,2490,0.6935529550994669,A,0.5848469387755102,652.0
84568,6644.37,0.20452054794520547,34657,0.6939274244274274,A,0.040904109589041095,9205.0
47599B,6636.14,2.078191881918819,3517,0.6943014299217107,A,0.4156383763837639,920.0
21903,6628.9800000000005,2.1523184357541902,3368,0.694675031886331,A,0.43046368715083805,885.0
22350,6626.61,2.542906976744186,2603,0.6950485002803782,A,0.5085813953488372,715.0
85014D,6613.55,5.825287356321839,1913,0.6954212326273026,A,1.1650574712643678,405.0
23283,6600.27,7.912870813397129,967,0.6957932165281475,A,1.5825741626794259,247.0
21033,6574.9,2.601639344262295,3449,0.6961637706039151,A,0.5203278688524591,814.0
16156S,6569.12,0.41534441805225647,16686,0.6965339989252897,A,0.0830688836104513,4482.0
23008,6567.95,16.425409836065572,421,0.6969041613067611,A,3.285081967213115,113.0
22358,6554.130000000001,2.941221945137157,2315,0.6972735448083521,A,0.5882443890274315,627.0
22798,6544.01,2.966436363636364,2279,0.6976423579579609,A,0.5932872727272728,620.0
22907,6539.5199999999995,0.848164116828929,8190,0.6980109180561469,A,0.1696328233657858,2197.0
23109,6528.25,2.904345991561182,2325,0.6983788429896256,A,0.5808691983122364,633.0
21500,6479.0,0.41624242424242425,16050,0.6987439922476977,A,0.08324848484848485,4391.0
37450,6475.25,2.878700906344411,2363,0.6991089301599265,A,0.5757401812688822,641.0
23293,6469.45,0.823978947368421,8243,0.6994735411905846,A,0.16479578947368423,2237.0
22661,6458.49,0.8436870503597121,8143,0.6998375345277918,A,0.16873741007194243,2197.0
23103,6456.15,1.6476047904191615,3939,0.7002013959851929,B,0.3295209580838323,1093.0
21563,6447.22,2.8512903225806454,2714,0.7005647541576929,B,0.5702580645161291,690.0
37448,6443.61,1.479322033898305,4485,0.7009279088745944,B,0.295864406779661,1231.0
21041,6434.300000000001,2.9431818181818183,2274,0.7012905388902162,B,0.5886363636363637,622.0
22141,6419.38,2.1325995807127884,3141,0.7016523280311766,B,0.4265199161425577,858.0
22833,6417.219999999999,42.97076923076923,191,0.7020139954369313,B,8.594153846153846,47.0
23134,6414.48,7.6710810810810806,1064,0.7023755084193234,B,1.5342162162162163,263.0
22174,6410.8099999999995,1.6844047619047617,4185,0.7027368145645836,B,0.3368809523809524,1115.0
22783,6404.82,15.70125,488,0.7030977831200836,B,3.14025,125.0
20717,6398.53,1.2577949709864602,5371,0.7034583971781561,B,0.25155899419729205,1461.0
22199,6394.21,4.0562589928057555,1691,0.7038187677658173,B,0.8112517985611511,457.0
22810,6391.9800000000005,3.035016077170418,2182,0.7041790126731504,B,0.6070032154340836,600.0
22059,6389.51,1.4121531100478468,4943,0.7045391183740215,B,0.28243062200956937,1323.0
22669,6355.25,2.9430434782608694,2195,0.7048972932192695,B,0.5886086956521739,611.0
22221,6348.95,9.552142857142856,885,0.7052551130035011,B,1.9104285714285714,215.0
22528,6337.33,1.2370833333333333,5369,0.7056122778974133,B,0.24741666666666667,1473.0
23229,6336.43,3.7842009132420094,1804,0.7059693920683232,B,0.7568401826484019,488.0
23534,6326.83,5.881581632653061,1207,0.7063259651938746,B,1.1763163265306122,320.0
22360,6322.55,2.950626959247649,2309,0.7066822971033705,B,0.5901253918495298,626.0
22644,6316.679999999999,1.4366869918699188,4800,0.707038298186173,B,0.28733739837398375,1292.0
47502,6307.15,11.591379310344827,617,0.7073937621687397,B,2.3182758620689654,163.0
22414,6306.54,7.700727272727273,1126,0.7077491917723824,B,1.5401454545454547,270.0
22332,6297.049999999999,1.6418367346938776,4085,0.7081040865301448,B,0.32836734693877556,1115.0
21876,6280.37,1.3136778846153847,5349,0.7084580412215968,B,0.262735576923077,1427.0
21107,6276.900000000001,2.901807228915663,2310,0.7088118003476953,B,0.5803614457831326,631.0
85175,6275.96,0.4163245823389021,15654,0.7091655064964358,B,0.08326491646778043,4336.0
22577,6265.679999999999,0.5854838709677419,13136,0.7095186332757716,B,0.11709677419354839,3349.0
23553,6257.35,12.376984126984127,558,0.7098712905855412,B,2.4753968253968255,150.0
22220,6249.95,9.423983739837396,713,0.7102235308395135,B,1.8847967479674794,194.0
22432,6249.349999999999,1.940772727272727,3411,0.710575737278151,B,0.3881545454545454,937.0
22739,6240.99,1.6905150214592275,3775,0.7109274725564555,B,0.33810300429184553,1057.0
22080,6239.65,1.6478308026030368,3841,0.7112791323138454,B,0.3295661605206074,1080.0
21584,6235.05,1.6479381443298968,3869,0.7116305328203344,B,0.32958762886597937,1083.0
22504,6216.55,25.96012658227848,277,0.7119808906873305,B,5.192025316455696,73.0
22826,6210.0,114.02439024390245,58,0.7123308794035872,B,22.80487804878049,16.0
21499,6196.5,0.4161802575107296,15425,0.7126801072748086,B,0.08323605150214593,4305.0
22830,6186.54,24.185,306,0.7130287738114705,B,4.837,80.0
22945,6183.31,0.8655629139072847,7555,0.713377258308913,B,0.17311258278145694,2089.0
37500,6166.57,8.529954337899543,827,0.7137247993585115,B,1.7059908675799087,220.0
21586,6162.900000000001,2.514980544747081,2648,0.7140721335709783,B,0.5029961089494163,726.0
23382,6155.04,3.710731707317073,1712,0.7144190248025577,B,0.7421463414634146,480.0
23541,6154.69,8.1105,829,0.7147658963085252,B,1.6221,226.0
22526,6146.37,12.62952380952381,519,0.7151122989085152,B,2.525904761904762,143.0
23480,6126.09,3.726741573033708,1719,0.7154575585501856,B,0.7453483146067417,480.0
47559B,6110.37,1.256791277258567,5076,0.7158019322300815,B,0.2513582554517134,1421.0
85068,6105.51,7.7275,923,0.7161460320057647,B,1.5455,244.0
22849,6093.96,16.270759493670884,396,0.716489480836251,B,3.254151898734177,110.0
22224,6090.700000000001,2.920700636942675,2130,0.7168327459367508,B,0.584140127388535,604.0
22431,6072.999999999999,1.9600986193293886,3214,0.7171750134848711,B,0.39201972386587774,905.0
22582,6071.26,2.545559701492537,2477,0.7175171829685202,B,0.5091119402985074,698.0
85047,6055.8,6.29975845410628,996,0.7178584811437065,B,1.2599516908212562,281.0
85062,6049.47,1.6487959866220734,3804,0.7181994225671098,B,0.3297591973244147,1074.0
21201,6018.6,2.4890624999999997,2644,0.718538624191532,B,0.4978125,729.0
22187,6008.0199999999995,3.4182894736842107,2022,0.7188772295388822,B,0.6836578947368421,544.0
21989,5997.74,0.8411522633744856,8102,0.7192152555168277,B,0.1682304526748971,2195.0
22430,5985.74,4.924380952380953,1302,0.7195526051880752,B,0.9848761904761907,364.0
23307,5982.09,0.5561625708884689,11675,0.7198897491493685,B,0.11123251417769378,3240.0
22045,5981.64,0.4189029535864979,14542,0.7202268677491608,B,0.08378059071729958,4166.0
84032B,5963.200000000001,2.7635799522673032,2868,0.7205629470909937,B,0.5527159904534606,720.0
85178,5958.79,1.2486397058823528,5439,0.7208987778901149,B,0.24972794117647057,1476.0
22491,5936.76,0.8496505376344086,7446,0.7212333671028562,B,0.16993010752688173,2093.0
23535,5928.36,5.868203592814371,1128,0.721567482900909,B,1.1736407185628743,310.0
85174,5924.67,4.917722007722008,1353,0.7219013907346521,B,0.9835444015444017,371.0
22435,5923.04,1.2522803347280336,4828,0.7222352067034019,B,0.25045606694560674,1388.0
22142,5898.54,1.481196581196581,4198,0.7225676418793099,B,0.2962393162393162,1190.0
22596,5898.32,1.0319806763285024,6120,0.7229000646562619,B,0.2063961352657005,1722.0
72802C,5895.34,4.162640000000001,2180,0.723232319483717,B,0.8325280000000002,512.0
22130,5892.74,0.847,7118,0.7235644277780543,B,0.1694,2050.0
20973,5883.15,0.6574733096085409,9255,0.7238959955906221,B,0.1314946619217082,2653.0
84884A,5865.06,3.9376383763837643,1666,0.7242265438708425,B,0.7875276752767529,460.0
20751,5857.92,2.0966530612244902,2834,0.7245566897485776,B,0.4193306122448981,822.0
23169,5837.95,4.113773584905661,1453,0.7248857101392491,B,0.8227547169811322,420.0
22185,5833.55,1.6202061855670102,3809,0.7252144825507981,B,0.32404123711340205,1084.0
21625,5818.29,6.962045454545454,865,0.7255423949256627,B,1.392409090909091,249.0
22979,5795.86,1.4955271565495207,3920,0.7258690431705908,B,0.29910543130990414,1145.0
23247,5795.2,2.969783393501805,2060,0.7261956542186505,B,0.5939566787003611,589.0
23172,5793.28,1.6405357142857142,3688,0.7265221570576385,B,0.3281071428571429,1060.0
22855,5791.1900000000005,1.238027397260274,4819,0.7268485421065433,B,0.2476054794520548,1395.0
22781,5786.54,7.659063829787234,788,0.7271746650866024,B,1.531812765957447,227.0
22841,5771.2300000000005,7.938979591836734,761,0.7274999252120328,B,1.587795918367347,219.0
22848,5748.65,16.205214285714288,376,0.7278239127536928,B,3.241042857142858,108.0
22377,5745.49,2.0341580756013746,3214,0.7281477222012558,B,0.40683161512027494,889.0
22498,5740.150000000001,5.943377483443709,997,0.7284712306923381,B,1.1886754966887418,290.0
21918,5735.38,0.4225615763546798,14255,0.7287944703515079,B,0.08451231527093596,4107.0
23485,5719.0,24.16,259,0.7291167868520348,B,4.832000000000001,73.0
23113,5695.860000000001,4.92,1138,0.7294377992078123,B,0.984,340.0
22119,5691.36,6.699473684210527,924,0.7297585579485779,B,1.3398947368421055,263.0
23296,5687.150000000001,1.2396296296296296,4879,0.7300790794184103,B,0.24792592592592594,1403.0
21730,5681.1900000000005,4.882986577181208,1209,0.7303992649892493,B,0.9765973154362417,352.0
23204,5632.15,0.8429976580796252,7039,0.7307166867200489,B,0.16859953161592506,2043.0
22311,5630.05,3.358390243902439,1955,0.7310339900971763,B,0.6716780487804879,540.0
22898,5626.7,1.9446835443037973,3004,0.7313511046720171,B,0.3889367088607595,879.0
22065,5609.0199999999995,1.043941018766756,8380,0.7316672228216561,B,0.2087882037533512,2003.0
22971,5603.570000000001,2.5219574468085106,2365,0.7319830338153364,B,0.5043914893617022,685.0
22063,5603.35,2.8527338129496407,2185,0.7322988324100606,B,0.5705467625899282,619.0
22364,5583.1,2.9548717948717953,1902,0.7326134897372316,B,0.5909743589743591,567.0
22331,5570.21,1.6479775280898874,3529,0.7329274205982913,B,0.3295955056179775,1035.0
22951,5564.71,0.5572,10877,0.7332410414854478,B,0.11144000000000001,3124.0
23311,5564.25,2.545246478873239,2199,0.733554636447514,B,0.5090492957746479,657.0
21988,5559.349999999999,0.838365650969529,7667,0.7338679552510118,B,0.1676731301939058,2138.0
23312,5527.150000000001,4.13989898989899,1365,0.7341794592982032,B,0.827979797979798,406.0
21768,5507.74,14.707301587301586,460,0.7344898694193104,B,2.9414603174603173,125.0
21703,5505.13,0.42163135593220336,14501,0.7348001324437108,B,0.08432627118644068,4147.0
22578,5493.37,0.5518461538461539,12369,0.735109732687547,B,0.11036923076923078,3348.0
21110,5487.2,6.300627615062761,1260,0.7354189851970226,B,1.2601255230125523,316.0
21240,5486.88,0.8444158075601375,6832,0.735728219671653,B,0.1688831615120275,2011.0
22899,5482.58,2.115989159891599,2724,0.7360372118030499,B,0.42319783197831984,802.0
22575,5479.8,1.944478527607362,2888,0.7363460472567285,B,0.3888957055214724,862.0
22964,5477.740000000001,2.129593023255814,2725,0.7366547666110905,B,0.4259186046511628,800.0
16161P,5477.4,0.4189639639639639,13298,0.7369634668034294,B,0.08379279279279278,3984.0
22168,5476.8,8.480573248407644,660,0.7372721331804334,B,1.696114649681529,197.0
21587,5462.55,2.5406896551724136,2193,0.7375799964432335,B,0.5081379310344828,657.0
22148,5449.8,1.9241176470588235,3004,0.7378871411301668,B,0.38482352941176473,884.0
72756,5446.07,1.469375,4003,0.7381940755984348,B,0.29387500000000005,1167.0
22746,5422.22,2.11274,2651,0.7384996659071403,B,0.42254800000000003,792.0
37495,5415.75,3.7228813559322034,1521,0.7388048915738179,B,0.7445762711864408,452.0
23118,5399.02,7.4600888888888885,765,0.7391091743562405,B,1.4920177777777779,226.0
22845,5384.78,6.364837662337662,895,0.739412654588048,B,1.2729675324675325,265.0
22441,5379.3,2.097002398081535,2593,0.73971582597313,B,0.41940047961630705,786.0
23135,5378.8,5.191190476190476,1538,0.7400189691787664,B,1.0382380952380952,385.0
21207,5361.95,1.6314814814814813,3495,0.7403211627370808,B,0.3262962962962963,1035.0
23531,5340.21,6.746969696969697,963,0.7406221310530939,B,1.3493939393939396,267.0
22070,5334.76,3.7905555555555557,1761,0.7409227922131483,B,0.7581111111111112,482.0
22060,5313.0199999999995,8.63214765100671,718,0.7412222281309013,B,1.726429530201342,204.0
21432,5304.6,5.895652173913043,928,0.7415211895067878,B,1.1791304347826086,281.0
23126,5297.03,5.013884892086331,1089,0.7418197242458656,B,1.0027769784172662,330.0
21239,5292.87,0.846115992970123,6549,0.7421180245319546,B,0.1692231985940246,1967.0
21452,5289.750000000001,2.943296089385475,1833,0.7424161489783023,B,0.5886592178770951,558.0
79067,5286.2,3.724736842105263,1492,0.7427140733505851,B,0.7449473684210526,448.0
22341,5274.05,1.6888811188811188,3345,0.7430113129623361,B,0.3377762237762238,995.0
21667,5272.549999999999,16.595390070921983,329,0.7433084680357499,B,3.319078014184397,100.0
23583,5267.75,1.6448553054662378,3315,0.7436053525864844,B,0.3289710610932476,1004.0
22842,5243.6,6.658771929824562,824,0.743900876069989,B,1.3317543859649126,249.0
22437,5238.4,0.8482620320855615,6380,0.7441961064872578,B,0.16965240641711232,1939.0
22854,5232.400000000001,4.918468468468469,1104,0.7444909987511775,B,0.9836936936936939,335.0
22460,5231.09,1.2675254237288136,4314,0.7447858171849494,B,0.2535050847457627,1305.0
22763,5228.889999999999,9.89125,659,0.74508051162916,B,1.97825,183.0
23192,5225.22,1.654074074074074,3286,0.7453749992362387,B,0.33081481481481484,997.0
22660,5207.76,7.5982051282051275,840,0.7456685028170718,B,1.5196410256410255,235.0
22670,5206.36,1.2586706948640483,4339,0.7459619274954566,B,0.25173413897280966,1313.0
22564,5204.51,1.2517933130699088,4580,0.7462552479098923,B,0.25035866261398176,1353.0
21491,5204.099999999999,1.9265217391304346,2846,0.7465485452171823,B,0.3853043478260869,859.0
21934,5198.6,1.6306818181818181,3284,0.7468415325505692,B,0.32613636363636367,1003.0
84832,5187.57,0.8575646551724138,6237,0.7471338982453827,B,0.17151293103448276,1907.0
21900,5187.24,0.6632361516034986,8176,0.7474262453417619,B,0.13264723032069972,2483.0
22282,5176.67,12.688881118881119,475,0.747717996724658,B,2.537776223776224,137.0
84971S,5168.86,0.8506764705882354,6342,0.7480093079446114,B,0.17013529411764708,1931.0
20983,5160.599999999999,0.849553264604811,6108,0.7483001536401209,B,0.1699106529209622,1896.0
85038,5156.14,2.1030194805194804,2621,0.7485907479749744,B,0.4206038961038961,789.0
84520B,5155.389999999999,0.842068345323741,6667,0.7488813000406592,B,0.1684136690647482,1990.0
23133,5142.91,7.992164179104478,759,0.749171148747378,B,1.5984328358208957,218.0
22483,5133.780000000001,2.9489677419354843,1830,0.7494604828974174,B,0.5897935483870969,557.0
22602,5127.37,0.850906976744186,6313,0.7497494557869621,B,0.17018139534883722,1926.0
22737,5126.84,1.6882566585956416,3120,0.7500383988062944,B,0.3376513317191283,961.0
23158,5121.4800000000005,2.1666666666666665,2538,0.7503270397419682,B,0.43333333333333335,765.0
21078,5120.72,0.8441261261261261,6566,0.7506156378448845,B,0.16882522522522525,1972.0
21495,5119.3,0.4181432360742705,12465,0.7509041559181749,B,0.08362864721485411,3861.0
23188,5103.46,1.7055555555555555,3098,0.7511917812666238,B,0.34111111111111114,953.0
79029,5100.45,1.929742765273312,2863,0.7514792369748092,B,0.3859485530546624,861.0
22443,5088.54,7.916181102362205,666,0.7517660214485967,B,1.583236220472441,205.0
22030,5084.13,0.4184651898734177,12664,0.7520525573796728,B,0.08369303797468354,3890.0
23132,5069.58,5.735833333333334,1022,0.7523382732888775,B,1.147166666666667,298.0
40016,5069.48,0.44285714285714284,15559,0.752623983562193,B,0.08857142857142858,4191.0
22117,5060.45,2.8824120603015078,1727,0.752909184914718,B,0.5764824120603016,547.0
35004B,5060.3,4.6732,1254,0.7531943778134096,B,0.9346399999999999,366.0
23157,5058.59,2.149869281045752,2543,0.7534794743383965,B,0.4299738562091504,769.0
22534,5051.88,0.4175903614457831,12522,0.7537641926952214,B,0.08351807228915663,3872.0
23177,5036.55,2.2418181818181817,2431,0.7540480470702396,B,0.44836363636363635,736.0
21872,5029.25,1.2806375838926174,5061,0.7543314900253498,B,0.25612751677852347,1406.0
46000S,5025.7,1.45,3466,0.7546147329063951,B,0.29,1093.0
22165,5020.41,11.117265625,783,0.7548976776489044,B,2.2234531250000003,188.0
21528,5007.150000000001,6.869866071428572,841,0.7551798750725122,B,1.3739732142857146,247.0
35832,5001.750000000001,3.0018072289156628,1689,0.755461768158106,B,0.6003614457831326,530.0
21112,4996.2300000000005,2.81,2085,0.7557433501426185,B,0.562,609.0
23154,4986.49,2.080921052631579,2472,0.7560243831915279,B,0.4161842105263158,771.0
21069,4973.150000000001,1.2334391534391536,4952,0.7563046644128245,B,0.24668783068783073,1417.0
22687,4966.929999999999,8.035929203539823,837,0.756584595081816,B,1.6071858407079647,228.0
22196,4963.55,0.8576097560975608,5906,0.7568643352577542,B,0.1715219512195122,1856.0
22156,4956.67,0.8552115812917594,5882,0.7571436876845188,B,0.1710423162583519,1854.0
23556,4949.55,12.387272727272727,438,0.7574226388359758,B,2.4774545454545454,133.0
22956,4935.96,2.057816091954023,2557,0.7577008240700974,B,0.4115632183908046,788.0
22335,4935.4,0.6508287292817679,8096,0.7579789777432396,B,0.1301657458563536,2494.0
22894,4929.95,9.225698324022346,549,0.7582568242604232,B,1.8451396648044693,172.0
21832,4928.93,1.6809030100334448,3053,0.7585346132915374,B,0.336180602006689,953.0
22175,4926.4800000000005,2.9359546925566344,1770,0.7588122642433673,B,0.5871909385113269,549.0
22186,4917.54,2.6838775510204083,1930,0.7590894113467073,B,0.5367755102040817,600.0
22433,4906.07,1.939366391184573,2713,0.7593659120135616,B,0.38787327823691464,836.0
22378,4898.96,1.99935593220339,3069,0.7596420119686974,B,0.39987118644067804,876.0
23310,4894.83,0.4292523364485981,11891,0.7599178791616112,B,0.08585046728971962,3722.0
21700,4893.08,0.8461651917404128,5852,0.7601936477264649,B,0.16923303834808257,1860.0
84032A,4889.81,2.7917857142857145,2329,0.7604692319977434,B,0.5583571428571429,646.0
22957,4881.150000000001,2.9300995024875625,1749,0.7607443282010214,B,0.5860199004975125,546.0
22688,4865.26,7.817802197802197,890,0.7610185288615133,B,1.5635604395604394,239.0
85132C,4863.429999999999,3.877783505154639,1921,0.7612926263852339,B,0.7755567010309279,498.0
22906,4852.95,1.643467336683417,3043,0.7615661332677713,B,0.3286934673366834,962.0
37446,4837.15,1.42125748502994,3615,0.7618387496798231,B,0.284251497005988,1128.0
84937,4829.92,2.0902380952380955,2487,0.7621109586170892,B,0.4180476190476191,771.0
23263,4829.08,1.3159628770301623,3747,0.7623831202128865,B,0.26319257540603247,1193.0
85061W,4826.719999999999,0.8508264462809917,5990,0.7626551488016998,B,0.17016528925619834,1876.0
21056,4806.93,9.22191256830601,539,0.7629260620480501,B,1.844382513661202,171.0
22610,4802.42,0.3742035398230088,12242,0.7631967211157998,B,0.07484070796460177,4044.0
23162,4789.24,3.7471830985915493,1362,0.7634666373733595,B,0.7494366197183099,426.0
82599,4779.3,2.0844864864864863,2352,0.7637359934235376,B,0.4168972972972973,751.0
23555,4768.15,12.410576923076924,422,0.7640047210720753,B,2.482115384615385,130.0
84950,4767.94,0.732198275862069,7554,0.7642734368852458,B,0.1464396551724138,2271.0
23554,4755.65,12.389285714285714,421,0.7645414600476398,B,2.477857142857143,130.0
22442,4741.11,7.19,869,0.7648086637517512,B,1.4380000000000002,246.0
22434,4732.13,1.9470714285714283,2561,0.7650753613530169,B,0.3894142857142857,811.0
22772,4726.91,1.248917748917749,3984,0.7653417647608689,B,0.2497835497835498,1263.0
22509,4725.05,14.300282485875707,379,0.7656080633411827,B,2.8600564971751417,115.0
22399,4724.84,1.2384410646387831,4048,0.7658743500861293,B,0.24768821292775664,1278.0
22896,4713.52,2.5757,1983,0.766139998848424,B,0.51514,620.0
20978,4710.42,1.2472985781990522,3834,0.7664054728981551,B,0.24945971563981045,1240.0
21577,4709.25,2.235294117647059,2237,0.7666708810079831,B,0.4470588235294118,707.0
22128,4701.15,1.2411398963730569,3957,0.7669358326107899,B,0.24822797927461138,1263.0
23052,4694.75,8.246380090497738,571,0.767200423516691,B,1.6492760180995476,186.0
22472,4693.77,4.848142857142857,1059,0.7674649591908785,B,0.9696285714285715,330.0
22998,4693.4,0.4276785714285714,11769,0.7677294740122761,B,0.08553571428571428,3709.0
22115,4689.68,2.1928055555555557,2726,0.7679937791785973,B,0.4385611111111112,788.0
22412,4686.3,2.0914596273291925,2298,0.7682578938518653,B,0.41829192546583854,741.0
22200,4683.54,4.114,1174,0.7685218529745926,B,0.8228,378.0
23295,4675.61,0.8246486486486486,5963,0.7687853651713104,B,0.16492972972972975,1901.0
21407,4670.0,4.217008797653959,1143,0.7690485611946467,B,0.8434017595307918,368.0
23314,4663.52,12.440283018867925,393,0.7693113920123661,B,2.488056603773585,126.0
21363,4662.900000000001,4.95,942,0.7695741878875727,B,0.9900000000000001,308.0
21116,4658.64,4.941102362204724,972,0.7698367436739016,B,0.9882204724409448,314.0
85049G,4656.75,1.260386965376782,3830,0.7700991929419255,B,0.2520773930753564,1233.0
21896,4655.88,2.0920425531914892,2315,0.7703615931777138,B,0.41840851063829787,744.0
21544,4645.4,0.8447089947089947,5804,0.7706234027723191,B,0.16894179894179895,1854.0
22562,4644.29,1.2525459317585304,3973,0.7708851498085548,B,0.2505091863517061,1259.0
23558,4641.7,12.407,413,0.7711467508752615,B,2.4814000000000003,129.0
84270,4634.7,0.20935400516795866,22470,0.7714079574297277,B,0.04187080103359173,7326.0
22691,4625.65,7.753567567567568,721,0.7716686539362257,B,1.5507135135135137,216.0
23165,4624.5,1.6322222222222222,2954,0.7719292856299985,B,0.3264444444444445,951.0
22305,4621.0,2.5369767441860462,2254,0.7721897200676511,B,0.5073953488372093,667.0
23159,4620.97,2.0821782178217823,2283,0.7724501528145369,B,0.4164356435643565,740.0
22604,4584.01,2.537489539748954,1952,0.7727085025367926,B,0.5074979079497908,620.0
23234,4576.05,2.9257446808510643,1635,0.7729664036422719,B,0.5851489361702129,529.0
21713,4573.05,2.0527616279069765,2613,0.7732241356710767,B,0.4105523255813953,798.0
22304,4572.41,2.5101999999999998,2376,0.773481831630191,B,0.5020399999999999,688.0
22222,4561.95,4.624587458745874,1229,0.7737389380753,B,0.9249174917491749,365.0
23569,4531.95,4.945652173913044,933,0.7739943537536639,B,0.9891304347826089,307.0
22593,4528.29,0.8736363636363637,5421,0.7742495631584847,B,0.17472727272727273,1761.0
23286,4528.29,0.8464634146341463,4901,0.7745047725633056,B,0.16929268292682928,1701.0
22571,4527.48,0.8458880778588806,5532,0.7747599363174245,B,0.16917761557177613,1808.0
21071,4523.96,1.2102601156069364,4175,0.7750149016882453,B,0.2420520231213873,1313.0
22241,4520.56,1.2467536231884058,3836,0.7752696754388348,B,0.24935072463768115,1240.0
22583,4519.35,2.54758064516129,1789,0.7755243809951657,B,0.5095161290322581,593.0
22276,4497.45,2.518370607028754,1829,0.7757778522917725,B,0.5036741214057509,603.0
47568,4489.28,2.0861656441717793,2267,0.7760308631362358,B,0.41723312883435587,737.0
85063,4489.15,16.726315789473684,277,0.7762838666540431,B,3.345263157894737,91.0
21986,4483.94,0.3110539845758355,13154,0.7765365765420258,B,0.0622107969151671,4598.0
22027,4461.17,0.4201230769230769,10964,0.7767880031380487,B,0.08402461538461538,3612.0
21614,4455.6,2.928021978021978,1608,0.7770391158150461,B,0.5856043956043956,524.0
85184D,4448.09,2.8318867924528304,8295,0.7772898052367682,B,0.5663773584905661,1210.0
23010,4444.75,16.47808988764045,285,0.7775403064197927,B,3.2956179775280905,93.0
21313,4444.389999999999,0.8298876404494382,5971,0.7777907873136163,B,0.16597752808988764,1897.0
22075,4437.98,1.5879928315412184,3092,0.7780409069469453,B,0.3175985663082437,987.0
48197,4437.95,7.057737226277372,785,0.7782910248895074,B,1.4115474452554746,236.0
20977,4437.64,1.2489866666666667,3572,0.7785411253608133,B,0.24979733333333334,1196.0
21718,4431.32,1.253269841269841,3706,0.7787908696439249,B,0.25065396825396824,1216.0
22203,4424.14,3.6782181818181816,1237,0.7790402092701955,B,0.7356436363636364,410.0
22218,4419.5,4.193243243243243,1116,0.7792892873912094,B,0.8386486486486486,365.0
22110,4412.51,2.6920963172804533,1936,0.7795379715635716,B,0.5384192634560907,600.0
22672,4409.07,1.652077922077922,2739,0.7797864618613471,B,0.33041558441558444,910.0
22318,4399.150000000001,2.9447194719471947,1501,0.780034393078919,B,0.588943894389439,505.0
82581,4394.62,0.5515824468085107,8228,0.7802820689907122,B,0.11031648936170213,2731.0
84467,4391.1,21.212222222222223,306,0.7805295465192073,B,4.242444444444445,85.0
23285,4384.83,0.8465909090909091,4679,0.7807766706774527,B,0.1693181818181818,1662.0
15044B,4382.3,2.920666666666667,1626,0.7810236522477026,B,0.5841333333333334,528.0
23176,4377.76,2.2635449735449735,2090,0.781270377948585,B,0.4527089947089947,679.0
22801,4374.6,3.759714285714286,1197,0.7815169255553703,B,0.7519428571428572,399.0
21471,4373.7,3.729661016949153,1238,0.7817634224391532,B,0.7459322033898306,407.0
21706,4369.18,4.790105263157895,1217,0.7820096645807465,B,0.9580210526315791,356.0
22732,4358.59,1.2932170542635657,3543,0.7822553098816787,B,0.25864341085271314,1170.0
84968A,4353.45,12.69,355,0.7825006654979086,B,2.5380000000000003,118.0
21506,4351.8,0.41757469244288226,10838,0.7827459281219675,B,0.08351493848857645,3602.0
23198,4346.99,1.4803367875647668,3067,0.7829909196597583,B,0.2960673575129534,1018.0
23526,4346.82,5.814565217391305,882,0.7832359016165376,B,1.162913043478261,275.0
22374,4337.09,4.9075,909,0.7834803352013024,B,0.9815,304.0
84968C,4330.799999999999,12.714,360,0.7837244142886398,B,2.5428,119.0
23275,4327.42,1.2872982456140352,3642,0.7839683028829237,B,0.25745964912280705,1189.0
21967,4319.76,0.3049246231155779,15702,0.7842117597680988,B,0.06098492462311558,5074.0
21578,4315.5,2.243150684931507,1926,0.784454976564396,B,0.44863013698630144,655.0
21591,4305.58,1.2490452261306533,3470,0.7846976342804896,B,0.24980904522613068,1179.0
22071,4299.45,3.7099603174603173,1525,0.7849399465165781,B,0.7419920634920635,453.0
22892,4289.31,1.2445323741007195,3519,0.7851816872735068,B,0.2489064748201439,1189.0
21249,4289.1,2.910155440414508,1578,0.7854234161950682,B,0.5820310880829016,521.0
